video_id	caption	start	end	duration	phase	idx
v_DozJpP2cClI	The boy goes into the house as the people continue to laugh	71.21	78.92	118.68	train	25815
v_9AqHhUuE9bE	A man is sitting along side a road polishing a shoe	0.0	5.89	33.67	train	25828
v_9AqHhUuE9bE	Some other people are seated nearby, and many individuals walk past him	0.0	33.67	33.67	train	25829
v_9AqHhUuE9bE	A motorcycle drives by on the road	4.38	6.9	33.67	train	25830
v_9AqHhUuE9bE	The man puts the shoe down and picks up another one to polish	5.89	33.67	33.67	train	25831
v_MbCIH5bay4Q	A man is seen standing ready outside a track and begins running towards a bar	0.63	16.6	31.63	train	25846
v_MbCIH5bay4Q	The man then jumps over the bar and is shown again in slow motion	13.12	30.52	31.63	train	25847
v_eepvgF5Fi_Q	People sit at a black jack table	0.0	139.07	139.07	train	25848
v_eepvgF5Fi_Q	A man sits behind the table dealing the cards	4.87	139.07	139.07	train	25849
v_eepvgF5Fi_Q	A man cashes in chips with the dealer	98.04	101.52	139.07	train	25850
v_zL0L9Faa5CA	White text explains the process of knee injury	0.0	9.96	90.51	train	25861
v_zL0L9Faa5CA	A man is shown doing athletic acts, including jumping on a mattress, and stretches for his knees before jumping again and again	14.48	90.51	90.51	train	25862
v_hTx_y1ils70	Two people are seen hosting a news segment speaking to one another and showing several clips on the interior of a gym	3.27	112.36	218.18	train	25873
v_hTx_y1ils70	The woman then climbs on the treadmill and gives it a try while still speaking to the man	85.09	207.27	218.18	train	25874
v_y7R4iEhqx9A	A woman is seen speaking to the camera holding a beer and leads into her drinking from the glass	0.0	36.35	58.17	train	25875
v_y7R4iEhqx9A	She continues drinking the beer while laughing to the camera and nodding in agreement	36.94	58.17	58.17	train	25876
v_fIG7aXzSyMU	A volunteer rakes leaves in a front yard	1.83	28.36	91.49	train	25877
v_fIG7aXzSyMU	Volunteers carry and set up yard tools and cleaning products	11.89	24.24	91.49	train	25878
v_fIG7aXzSyMU	A group of volunteers rake the leaves together in front of a house	49.86	64.04	91.49	train	25879
v_fIG7aXzSyMU	Volunteers all eat together in a cafeteria	68.62	74.1	91.49	train	25880
v_fIG7aXzSyMU	A man loads up bags of leaves and drops them off at a collection yard	75.02	91.03	91.49	train	25881
v_Y1j_e1DXW6I	A group of people line up against a wall in front of a set of balls at the start of a game in a gym	0.0	3.96	39.61	train	25892
v_Y1j_e1DXW6I	The group runs up to retrieve the balls	3.96	8.91	39.61	train	25893
v_Y1j_e1DXW6I	The group trows balls back and forth with an opposing team in a dodge ball game	8.91	39.61	39.61	train	25894
v_Y1j_e1DXW6I	A man gets hit multiple times as he runs forward on the court and retrieves balls	20.01	22.98	39.61	train	25895
v_RYyGvn4MOr0	People drive bumper cars in a carnival	0.0	12.98	12.98	train	25901
v_RYyGvn4MOr0	A little girl follows a boy in a yellow bumper car	2.6	6.43	12.98	train	25902
v_RYyGvn4MOr0	Then, the boy and the girl hit other bumper cars	6.55	12.98	12.98	train	25903
v_bhRHD3bBNZY	A woman stands in a room holding a hula hoop	0.0	19.82	188.78	train	25907
v_bhRHD3bBNZY	She demonstrates how to use the hula hoop	23.6	144.42	188.78	train	25908
v_bhRHD3bBNZY	She spins it using her hips and talking to the camera	145.36	188.78	188.78	train	25909
v_tb8KKdC7r-A	People play shuffleboard in a gym	3.89	52.58	55.64	train	25920
v_tb8KKdC7r-A	A woman throws a black puck, then she talks and continue playing	11.41	13.91	55.64	train	25921
v_tb8KKdC7r-A	Old man wearing a cap talks in the gym	22.25	27.26	55.64	train	25922
v_tb8KKdC7r-A	Two women talks side by side, one of the woman holds a pole	43.95	46.73	55.64	train	25923
v_LNd1TrbshXM	A woman walks into frame playing with her hair and parting it behind her	0.0	65.88	151.44	train	25924
v_LNd1TrbshXM	The woman continues braiding up her hair and shows off the end result while looking to the camera then away	55.28	151.44	151.44	train	25925
v_rua32XjJh54	We see a man throwing a curling stone	0.0	12.08	185.88	train	25928
v_rua32XjJh54	We see a man, 2 girls, then an older man interviewed	12.08	63.2	185.88	train	25929
v_rua32XjJh54	We see a man throwing the stone	63.2	80.86	185.88	train	25930
v_rua32XjJh54	We see the older man interviewed	80.86	83.64	185.88	train	25931
v_rua32XjJh54	We see two boys talking in the rink	84.57	92.01	185.88	train	25932
v_rua32XjJh54	We see a young man with longer hair being interviewed followed by two girls	92.01	118.03	185.88	train	25933
v_rua32XjJh54	We see the boy curl, then be interviewed and a girl interviewed	118.96	152.42	185.88	train	25934
v_rua32XjJh54	We see the people curling, a girl speaks, and a group of girls talks before they walk away	153.35	185.88	185.88	train	25935
v_3bTGq7QDjUg	Two people are tubing in a stream with lush water and huge rocks through out it	0.0	20.65	63.53	train	25941
v_3bTGq7QDjUg	Once the two get around the curve,they hit two small hills and wade in the calmer part of the water	20.33	63.53	63.53	train	25942
v_3NFWgG4_6NI	A man is seen dancing with a hula hoop in a crowded area while people wander around behind her	2.85	80.81	190.15	train	25957
v_3NFWgG4_6NI	The woman continues spinning the hoop around herself as people watch her spin around	84.62	179.69	190.15	train	25958
v__mupI51ie9A	three kids are hitting a ball with a racket	0.0	11.06	69.15	train	25959
v__mupI51ie9A	They are ducking so it doesn't hit them in their heads	11.06	28.01	69.15	train	25960
v__mupI51ie9A	They are each taking turns hitting the ball	28.35	44.26	69.15	train	25961
v__mupI51ie9A	Moving around all over the court trying to catch it	44.26	69.15	69.15	train	25962
v_XKA2W2735WM	People watch a parade where people walk on front a marching band holding a banner and waving the viewers	7.9	104.06	131.73	train	25972
v_XKA2W2735WM	A man cross the street holding a small flag and extend his hand	22.39	26.35	131.73	train	25973
v_XKA2W2735WM	A group of soldiers holds rifles and flags on front a black car	103.41	131.73	131.73	train	25974
v_XKA2W2735WM	A veteran make the military salute	126.46	131.73	131.73	train	25975
v_QFxe74w7aNc	A group of martial artists and drummers perform in a street competition	0.0	118.77	118.77000000000001	train	25988
v_QFxe74w7aNc	The martial artists in red pants and black shirts do kicks and flips	6.53	75.42	118.77000000000001	train	25989
v_QFxe74w7aNc	Drummers wearing all black and red hats play the drums	4.16	96.2	118.77000000000001	train	25990
v_QFxe74w7aNc	The performers finish their piece and the crowd applauds	90.27	96.2	118.77000000000001	train	25991
v_ufgYKCfK2Vk	She is dancing with a baton very gracefully all around the stage for her performance	4.51	33.4	180.56	train	26002
v_ufgYKCfK2Vk	She does handstands and all kinds of different intriguing moves	33.4	92.99	180.56	train	26003
v_ufgYKCfK2Vk	She throws the baton up and does a few cartwheels and lands in time to catch it	92.09	125.49	180.56	train	26004
v_ufgYKCfK2Vk	She accidentally drops the baton and picks its up and continues on and on until the end of her dance	125.49	180.56	180.56	train	26005
v_HcPhIfhQLmA	kid is sanding in a room talking to the camera	0.0	5.73	31.86	train	26006
v_HcPhIfhQLmA	anoher man appears on the room and is practicing a head lock	5.58	26.6	31.86	train	26007
v_HcPhIfhQLmA	man throw the the kid in the bed and stands	26.6	31.86	31.86	train	26008
v_Y-dpHbPGQWE	An opening screen with the title of a song is shown	0.0	3.51	233.92000000000002	train	26009
v_Y-dpHbPGQWE	We see a man playing a guitar in a recording studio	3.51	224.56	233.92000000000002	train	26010
v_Y-dpHbPGQWE	We see a ending screen with the man's youtube channel address on it	224.56	233.92	233.92000000000002	train	26011
v_F4FpAZJSV1g	man is in a racetrack running to make a high jump into the dust	0.0	22.6	94.16	train	26012
v_F4FpAZJSV1g	woman is putting numbers in a scoeboard	48.96	54.61	94.16	train	26013
v_F4FpAZJSV1g	man is running in the middle of the field	48.96	69.21	94.16	train	26014
v_Kwhp0DNop9I	woman is ni seashore wearing a big hat and smiling	0.0	6.84	195.47	train	26024
v_Kwhp0DNop9I	peolpe are scuba diving in the sea next to the pier with bags on their backs and showing the fishes and rocks on the floor	6.84	195.47	195.47	train	26025
v_xm7pETlJrwA	A woman is seen speaking to the camera while holding up a bucket and pot	1.09	36.98	217.53	train	26028
v_xm7pETlJrwA	She pours water out of the pot into the bucket as well as some detergent	18.49	100.06	217.53	train	26029
v_xm7pETlJrwA	She then washing clothes in the bucket using water continuously as well as a toothbrush	105.5	166.41	217.53	train	26030
v_xm7pETlJrwA	She lays out the clothes in the end as well as hangs them up	145.74	212.09	217.53	train	26031
v_RK1L77bNTxg	three people is in studio talking about news	0.0	21.91	190.54	train	26032
v_RK1L77bNTxg	a history about curling sport and the kids team playing in the field and scoring is shown in the screen	20.96	178.16	190.54	train	26033
v_RK1L77bNTxg	back to the studio reporters keep talking about the history	179.11	190.54	190.54	train	26034
v_TQ22icNBoSI	We see blue letters on a black screen and see a roof	0.0	8.98	66.52	train	26038
v_TQ22icNBoSI	Then we switch to more letters and roof has been sprayed with a solution	8.98	19.95	66.52	train	26039
v_TQ22icNBoSI	We are informed the roof has been cleaned and shown shots of the clean roof	20.29	54.21	66.52	train	26040
v_TQ22icNBoSI	We then see the front of the house	54.21	62.19	66.52	train	26041
v_TQ22icNBoSI	We are provided the phone number of the pressure washers	62.19	66.52	66.52	train	26042
v_T0wmRC8Ka2Y	People are playing volleyball on a beach	0.0	49.34	49.34	train	26043
v_T0wmRC8Ka2Y	The ball falls onto the ground and a guy in red shorts picks it up	46.38	49.1	49.34	train	26044
v_T0wmRC8Ka2Y	A man in a black hat serves the ball	49.1	49.34	49.34	train	26045
v_0S0fNrI4oVs	A group of USA olympic fencing champions are shown competing in fencing interspersed with images and graphics advertising an upcoming fencing tournament in NYC	0.43	81.96	85.82	train	26049
v_0S0fNrI4oVs	Several images of fencers are shows interspersed with video of the fencers walking	7.72	18.02	85.82	train	26050
v_0S0fNrI4oVs	An image of a girl holding an American flag behind her appears	25.75	27.46	85.82	train	26051
v_0S0fNrI4oVs	More still images of fencing and a slow motion video of a fencing competition appear before a final marketing graphic with a website on it	32.18	83.25	85.82	train	26052
v_iyGv338SnrQ	An elderly woman lays on down against a brown pillow	0.0	70.06	70.06	train	26053
v_iyGv338SnrQ	She holds a harmonica to her mouth and plays it	0.0	57.8	70.06	train	26054
v_iyGv338SnrQ	The light in the room brightens	34.68	40.98	70.06	train	26055
v_iyGv338SnrQ	She finishes playing and laughs	62.7	70.06	70.06	train	26056
v_gfwSnetklbE	A man is shoveling snow off of the top of a car	0.0	101.71	118.96000000000001	train	26068
v_gfwSnetklbE	He walks around the car and starts shoveling the ground	101.71	118.96	118.96000000000001	train	26069
v_TXgzRTa2C38	A person throws a bowling ball down a lane	6.92	15.73	62.9	train	26070
v_TXgzRTa2C38	They knock the pins down	12.9	15.1	62.9	train	26071
v_TXgzRTa2C38	They throw the ball at a spare and knock all the rest of the pins down	23.27	31.45	62.9	train	26072
v__CFadTE9L4I	A woman washes clothes in a bucket with soap	0.0	41.37	125.37	train	26073
v__CFadTE9L4I	The woman wrings out a towel	48.89	71.46	125.37	train	26074
v__CFadTE9L4I	Someone is folding in the background while the woman continues washing the clothes	70.83	125.36	125.37	train	26075
v_HQFey_iCEw8	A man in a baseball cap, shorts and a blue short sleeved shirt serves three tennis balls across a tennis net on a tennis court by himself	0.19	12.35	12.93	train	26076
v_HQFey_iCEw8	A man on a tennis court by himself serves a tennis ball with a tennis racket across a net	0.19	2.07	12.93	train	26077
v_HQFey_iCEw8	The man then serves two more balls across the net, the ball just land on the other side	2.65	12.35	12.93	train	26078
v_MZiBlBhpq-Y	A man sits down with a guitar	0.0	2.46	163.72	train	26083
v_MZiBlBhpq-Y	The man begins playing the guitar	2.46	159.63	163.72	train	26084
v_MZiBlBhpq-Y	The man starts singing while playing the guitar	19.65	159.63	163.72	train	26085
v_MZiBlBhpq-Y	The man stops playing the guitar and stands up and walks toward the camera	157.99	163.72	163.72	train	26086
v_yZLwR5EJ7Wc	A man plays bagpipes in a city square while nobody pays attention	0.0	23.27	23.27	train	26087
v_yZLwR5EJ7Wc	A cop tells him to stop	18.73	23.27	23.27	train	26088
v_ER0UPx6-VcM	A man and woman are playing inside a racquetball court	0.0	9.76	78.07	train	26092
v_ER0UPx6-VcM	They are using racquets, balls, special shoes and protective glasses	10.15	53.48	78.07	train	26093
v_ER0UPx6-VcM	They show how to stand and hit the ball	54.65	78.07	78.07	train	26094
v_Wiu7FVCc6DA	A few men are in the woods running playing paintball	0.0	24.56	106.77000000000001	train	26095
v_Wiu7FVCc6DA	They are looking for the other to try to shoot them out, while staying close to their team mates	24.56	55.52	106.77000000000001	train	26096
v_Wiu7FVCc6DA	One of the men checks his gun and readjust his it and then keeps moving forward	55.52	82.74	106.77000000000001	train	26097
v_Wiu7FVCc6DA	He moves along to continue playing the game	82.21	106.77	106.77000000000001	train	26098
v_y4PXBhxpZHk	A large group of people are shown in several shots playing a sport's game while hundreds of people watch on the sides	6.27	59.91	139.32	train	26104
v_y4PXBhxpZHk	The men continue running around the field while close ups of coaches are shown and one scores a goal	55.03	105.19	139.32	train	26105
v_y4PXBhxpZHk	One man kneels down and the others shake hands with players	106.58	139.32	139.32	train	26106
v_2w3FSD235TY	A man is talking in a stable as he feeds a horse beside him	0.0	23.66	205.77	train	26110
v_2w3FSD235TY	He talks extensively about the benefits of horse riding	28.81	102.88	205.77	train	26111
v_2w3FSD235TY	He mounts a saddle onto the horse	104.94	186.22	205.77	train	26112
v_2w3FSD235TY	He then leads the horse out, feeding him an apple as he continues to speak	188.28	205.77	205.77	train	26113
v_QyYbyFXmd-g	A man is sen standing in front of a large group of people holding onto a rope	3.09	73.05	205.78	train	26118
v_QyYbyFXmd-g	The man raises his arms and the two team begin a game of tug of war	79.22	165.65	205.78	train	26119
v_QyYbyFXmd-g	Another game of tug of war occurs on the side and ends with the men standing straight	137.87	202.69	205.78	train	26120
v__qzzQdKJ7F0	A young girl is seen speaking to the camera and holds up a bottle to the camera	0.0	16.99	97.11	train	26124
v__qzzQdKJ7F0	The girl then begins painting her nails and showing them off to the camera	15.05	83.51	97.11	train	26125
v__qzzQdKJ7F0	She continues to paint her nails as well as make funny faces to the camera	57.29	94.19	97.11	train	26126
v_ZQs0S7WwYiM	A person puts carpets shims on the floor	3.98	19.12	159.34	train	26127
v_ZQs0S7WwYiM	The man measures the shims to fit in the corners	19.12	68.51	159.34	train	26128
v_ZQs0S7WwYiM	After, the person puts stripes on the border of the shims, then put the carpet	68.51	142.61	159.34	train	26129
v_SEZvtGus0HU	There are surfers riding on a very large wave	0.0	10.3	206.05	train	26134
v_SEZvtGus0HU	A white wave crashes down and the surfer below it disappears as the large white foam of the wave spreads to a very large area on the water	10.3	31.94	206.05	train	26135
v_SEZvtGus0HU	Men on water jets quickly go to the area where the surfers could be and they recover them from the water and quickly drive away from the wave as they pass other surfers and water jet drivers as they all continue to ride on the waves	31.94	114.36	206.05	train	26136
v_SEZvtGus0HU	Now the view changes to the view from a helicopter above and it shows the people on the water driving their water jets	114.36	194.72	206.05	train	26137
"v_SEZvtGus0HU	""A black screen appears and it includes white lettering that say's """"Shot on Red One by Mike Waltze"""" and includes a website then the word """"Courtesy NanoGreensHawaii dot com Instant Organic Nutrition""""""	194.72	206.05	206.05	train	26138"
v_Eq0Ibnq9sYA	A woman is seen pushing a puck along some ice followed by people brushing ice with brooms in front of the puck	0.0	16.69	39.27	train	26139
v_Eq0Ibnq9sYA	They continuously brush and end the puck in a circle and ends with the woman speaking to the others	16.88	39.27	39.27	train	26140
v_f0hh9bwVfV0	Some text appears on screen asking a question about a topic in SCUBA diving safety	0.0	6.82	170.6	train	26147
v_f0hh9bwVfV0	The scene changes to show a lot of SCUBA air tanks and some more text explaining more about the question	6.82	34.97	170.6	train	26148
v_f0hh9bwVfV0	A man is SCUBA diving underwater while holding his air tank in his hands and the text continues to explain	34.97	93.83	170.6	train	26149
v_f0hh9bwVfV0	The air tank is seen floating on it's own on the sea bed	93.83	103.21	170.6	train	26150
v_f0hh9bwVfV0	Another man is SCUBA diving and he lets go of his tank to demonstrate the buoyancy	103.21	121.98	170.6	train	26151
v_f0hh9bwVfV0	The scene switches back to the group of air tanks with more text explaining	121.98	139.89	170.6	train	26152
v_f0hh9bwVfV0	Another scene is shown with 2 tanks and a bag next to some trees	139.89	170.6	170.6	train	26153
v_0bosp4-pyTM	A man is holding a pocket knife while sitting on some rocks in the wilderness	0.0	28.91	115.64	train	26154
v_0bosp4-pyTM	Then he takes a small stone from the flowing river and smashes it on another stone	28.91	41.63	115.64	train	26155
v_0bosp4-pyTM	He starts to crush the small stone to smaller pieces	41.63	61.29	115.64	train	26156
v_0bosp4-pyTM	He grind it hard to make the pieces smaller	61.29	60.71	115.64	train	26157
v_0bosp4-pyTM	Then he takes a piece of bark and rubs the powered stone pieces onto it	60.71	70.54	115.64	train	26158
v_0bosp4-pyTM	The stone particles stick to the wet piece of wood	70.54	76.9	115.64	train	26159
v_0bosp4-pyTM	He then takes the knife and sharpens it against the wood piece	76.9	85.57	115.64	train	26160
v_0bosp4-pyTM	He then notices a little black and green poisonous frog sitting next to him	85.57	94.24	115.64	train	26161
v_0bosp4-pyTM	The frog then escapes and jumps away	94.24	114.48	115.64	train	26162
v_0bosp4-pyTM	He explains how the frog secretes a poisonous fluid that can be extremely harmful	114.48	115.64	115.64	train	26163
v_93bg_XU3OTg	The credits of the clip are shown	0.87	10.46	174.35	train	26176
v_93bg_XU3OTg	The product's varying sizes are displayed	13.95	18.31	174.35	train	26177
v_93bg_XU3OTg	The guy pours product in a container and uses a brush to put the liquid on the surface of a metal object	22.66	52.3	174.35	train	26178
v_93bg_XU3OTg	The guy puts a white cloth on the edge	56.66	60.15	174.35	train	26179
v_93bg_XU3OTg	The guy runs the metal object repeatedly across the white cloth	78.46	139.48	174.35	train	26180
v_93bg_XU3OTg	The credits of the video are shown	156.04	173.47	174.35	train	26181
v_DbZ0ns9s2X0	A painting is shown followed by several pictures of painting tools and supplies	0.0	20.82	181.02	train	26182
v_DbZ0ns9s2X0	A person's hand then begins putting marks on the painting and dipping her brush continuously in the paint	20.82	148.44	181.02	train	26183
v_DbZ0ns9s2X0	The camera pans down the finished picture and a text is shown across the screen	148.44	181.02	181.02	train	26184
v_HNIs8lFvKkA	There are two people dressed in yellow shirts playing table tennis in a finished basement	8.84	24.32	221.07999999999998	train	26195
v_HNIs8lFvKkA	There are three people seated on sofas next to them watching soccer television	24.32	36.48	221.07999999999998	train	26196
v_HNIs8lFvKkA	Another person seated on the sofa is playing on his phone	36.48	55.27	221.07999999999998	train	26197
v_HNIs8lFvKkA	The two players continue playing table tennis	55.27	71.85	221.07999999999998	train	26198
v_HNIs8lFvKkA	The player on the right hits the ball which is opponent returns in a fast manner	71.85	106.12	221.07999999999998	train	26199
v_HNIs8lFvKkA	The ball falls off the table	106.12	141.49	221.07999999999998	train	26200
v_HNIs8lFvKkA	The person on the right runs to pick up the ball	141.49	163.6	221.07999999999998	train	26201
v_HNIs8lFvKkA	They continue playing and serving the ball	163.6	174.65	221.07999999999998	train	26202
v_HNIs8lFvKkA	A guy dressed in a black hoodie walks by	174.65	185.71	221.07999999999998	train	26203
v_HNIs8lFvKkA	One of the player pauses to adjust the table	185.71	214.45	221.07999999999998	train	26204
v_HNIs8lFvKkA	They continue playing table tennis as they talk to each other	214.45	221.08	221.07999999999998	train	26205
v_H8K1E49607E	A person wearing a vest has several buckets on the street he is drumming with	0.97	94.46	97.39	train	26206
v_H8K1E49607E	Many people are standing around in amazement watching this man play, while some are recording with a camera	8.28	91.05	97.39	train	26207
v_H8K1E49607E	The man continues drumming faster and the crowd continues to cheer him on	40.41	77.42	97.39	train	26208
v_H8K1E49607E	Many people walk past and don't seem to notice the drummer	57.46	68.66	97.39	train	26209
v_iZtie23nW_A	A red mustang is being hosed down	0.0	5.75	52.25	train	26230
v_iZtie23nW_A	Next, the workers rub soap over the car	7.84	13.32	52.25	train	26231
v_iZtie23nW_A	After that, they both work on washing the soap off before applying another soap over the vehicle	17.5	35.53	52.25	train	26232
v_iZtie23nW_A	They then use hoses to wash the car clean	39.71	52.24	52.25	train	26233
v_2zvN1cL1uik	An intro starts with music player and foreign letter are presented across the screen	0.0	10.54	191.64	train	26234
v_2zvN1cL1uik	A man sits down in front of a hookah and begins talking to the camera	10.54	89.11	191.64	train	26235
v_2zvN1cL1uik	The man takes a hit of the hookah and coughs a bit	22.04	39.29	191.64	train	26236
v_2zvN1cL1uik	The man shows how to avoid coughing with a hookah by moving the tobacco around on the bowl	32.58	77.61	191.64	train	26237
v_2zvN1cL1uik	He sits down and takes another puff off the hookah	84.32	99.65	191.64	train	26238
v_2zvN1cL1uik	He then continues taking puffs off the device and talking about how to get clear hits	84.32	174.39	191.64	train	26239
v_89rUyq2rCJ8	A man is riding on a surfboard in the ocean	0.0	7.05	41.45	train	26242
v_89rUyq2rCJ8	He does a big flip, landing back in the wave	9.74	34.61	41.45	train	26243
v_89rUyq2rCJ8	The flip is repeated in slow motion	35.44	41.45	41.45	train	26244
v_nlYl30Dqfc0	woman is standing in middle of stage talking to the camera and showing in slow motion dance moves	0.79	72.85	158.36	train	26245
v_nlYl30Dqfc0	woman is making the movements quickly and showing the position of the hands	72.85	158.36	158.36	train	26246
v_nlYl30Dqfc0	woman is showing salsa movements in a room	0.0	158.36	158.36	train	26247
v_KoeytdNfQ_M	A man is standing on a dark field	0.0	13.63	73.68	train	26248
v_KoeytdNfQ_M	He throws a frisbee through the air, and a dog catches it	15.1	44.57	73.68	train	26249
v_KoeytdNfQ_M	The dog chases and does tricks to get the frisbee	49.0	73.68	73.68	train	26250
v_8qzR38WgsS8	A group of young boys are on bicycles behind a sand preparing to take off and race down the course	0.0	44.99	126.74	train	26251
v_8qzR38WgsS8	The latch is let down and they all take off into the dirt and start to race in the dirt	45.62	99.49	126.74	train	26252
v_8qzR38WgsS8	Many of the boys keep going around the track and people are spread throughout the course holding up sticks	98.22	126.74	126.74	train	26253
v_rhOtqArO-3Y	The video shows a canopy representing the Eastern Mountain Sports event	0.0	12.72	231.25	train	26254
v_rhOtqArO-3Y	Several players are getting ready for the sporting event in an outdoor setting on a bright sunny day	12.72	37.0	231.25	train	26255
v_rhOtqArO-3Y	There is a boy balancing on a tight rope	37.0	76.31	231.25	train	26256
v_rhOtqArO-3Y	There are several other contestants walking on the tight rope	76.31	137.59	231.25	train	26257
v_rhOtqArO-3Y	Several people watch the contestants perform	137.59	173.44	231.25	train	26258
v_rhOtqArO-3Y	Two people are playing with a Frisbee as one person walks on the rope	173.44	150.31	231.25	train	26259
v_rhOtqArO-3Y	A girl and boy try the tight rope together	150.31	172.28	231.25	train	26260
v_rhOtqArO-3Y	There are people enjoying themselves on a hammock	172.28	223.15	231.25	train	26261
v_rhOtqArO-3Y	The end credits thank the people and organizers of the event	223.15	231.25	231.25	train	26262
v_Dx9wjBdbZ1M	The man is kicking the tile of the roof until it moved	6.7	11.24	43.21	train	26263
v_Dx9wjBdbZ1M	The man pull out one tire of the roof and pointed on the sides of the tiles	10.16	26.36	43.21	train	26264
v_Dx9wjBdbZ1M	He put back the tile, move it to its original place	25.06	38.24	43.21	train	26265
v_aGu-FfGDdVI	A man is in the murky waters, using a paddle	0.0	26.72	197.9	train	26271
v_aGu-FfGDdVI	He is kayaking toward the camera and past other kayakers	28.7	117.75	197.9	train	26272
v_aGu-FfGDdVI	He goes through the water faster, trying to keep up with the current	118.74	197.9	197.9	train	26273
v_nFhBmNJ9zN0	A person rides a horse in a field kicking a ball with a curved stick	0.0	56.19	193.77	train	26274
v_nFhBmNJ9zN0	People play polo in the field riding horses	56.19	193.77	193.77	train	26275
v_nFhBmNJ9zN0	The man with the curved stick runs behind the other players and dispute the ball and scores	101.73	124.98	193.77	train	26276
v_nFhBmNJ9zN0	After, the person runs behind a player with blue t-shirt to hit the ball and score	135.64	152.11	193.77	train	26277
v_qNxA4UTadGo	The camera pans around a pool and audience and leads into a group of swimmers standing ready on the side	0.0	95.45	180.09	train	26278
v_qNxA4UTadGo	Afterwards several men are seen performing impressive dives into a pool that include flips and tricks and the divers receiving medals in the end	65.73	180.09	180.09	train	26279
v_NouHsmaE-xA	People are in a rodeo arena while a man on a horse prepares a rope with a loop	0.0	18.1	50.27	train	26280
v_NouHsmaE-xA	Then,the man spins the loop and throw to catch a calf, then run and tie the calf	18.1	38.46	50.27	train	26281
v_NouHsmaE-xA	A young man enters the arena and untie the calf	38.96	50.27	50.27	train	26282
v_NOGtIoZbEVg	A young man sits on a bed	0.0	0.68	136.3	train	26286
v_NOGtIoZbEVg	The man starts playing an acoustic guitar	0.68	131.53	136.3	train	26287
v_NOGtIoZbEVg	The man starts singing while playing	11.59	131.53	136.3	train	26288
v_NOGtIoZbEVg	The man pauses and rolls is eyes	117.22	119.95	136.3	train	26289
v_NOGtIoZbEVg	The man finishes and looks up, then at the ground	130.85	136.3	136.3	train	26290
v_t19uSLVQGWA	A man is seen sitting behind a drum set beginning to play while others watch him on the side	0.32	26.85	63.18	train	26291
v_t19uSLVQGWA	The man continues to play the drum set faster and faster and ends by stopping to speak to the camera	14.22	60.65	63.18	train	26292
v_T6TgMYLrPII	The woman is adjusting the matt, while the man is raising the pole	0.0	12.52	113.78	train	26293
v_T6TgMYLrPII	The woman is running with a pole, then she jumped over the yellow rope	11.95	77.37	113.78	train	26294
v_T6TgMYLrPII	The woman jumped over the rope while her coach is on the side of the tract watching and assisting her as she jumped over the pole	49.49	113.78	113.78	train	26295
v_FRzN9ApCxW8	A man is outside in a field of grass pushing a lawn mower back and forth	0.0	5.76	67.71	train	26296
v_FRzN9ApCxW8	Once he makes it to the other side of the strip,the person with the camera walks closer to him and starts to talk to them	5.42	44.01	67.71	train	26297
v_FRzN9ApCxW8	After,the guy with the lawn mower begins to laugh and continues cutting the yard	43.33	67.71	67.71	train	26298
v_3hSPAtKORgk	A graphic of a boy kicking a soccer ball with 3 defender is seen	0.0	39.75	81.13	train	26299
v_3hSPAtKORgk	The ball is deflected by the defenders in the graphic	20.28	39.75	81.13	train	26300
v_3hSPAtKORgk	A soccer player kicks a ball that is blocked by a series of defenders and a goalie on and indoor field	42.19	81.13	81.13	train	26301
v_tHhdS8t9ytI	docto is talking in a consulting room and mixing liquids into a test tube preparing coffee and talking to the camera about benefis of the coffee	0.0	57.88	106.21000000000001	train	26302
v_tHhdS8t9ytI	coffe is being served in a cup and is shown the benefits of the coffee in the body	57.88	106.21	106.21000000000001	train	26303
v_Zob68l3snFo	a man is in a boat in the water	0.0	17.93	155.88	train	26304
v_Zob68l3snFo	a loaf of bread is thrown to fishes and their are fighting to eat it	17.15	30.4	155.88	train	26305
v_Zob68l3snFo	man is diving ni deep sea through the shoals and corals	31.18	155.88	155.88	train	26306
v_--0edUL8zmA	Four men are playing dodge ball in an indoor court	6.91	69.14	92.18	train	26307
v_--0edUL8zmA	They start running towards the red balls after the coach blows the whistle	11.06	69.14	92.18	train	26308
v_--0edUL8zmA	One of the players hits the ball on his opponent	16.13	69.14	92.18	train	26309
v_--0edUL8zmA	The opponent strikes back at the other player, but he manages to dodge the ball	21.2	69.14	92.18	train	26310
v_--0edUL8zmA	Next, the player hits another ball directly at his opponent standing opposite him	27.19	69.14	92.18	train	26311
v_--0edUL8zmA	The player hits the ball hard on his opponent's leg	33.19	72.36	92.18	train	26312
v_--0edUL8zmA	They continue playing several rounds of dodge ball	41.48	72.36	92.18	train	26313
v_--0edUL8zmA	The player aims directly at one of his opponents and hits him on his leg	58.08	72.36	92.18	train	26314
v_--0edUL8zmA	The game ends after the coach blows the whistle	71.9	72.36	92.18	train	26315
v_ABCRXwB5-JQ	People sail in canoes in a river rowing oars	0.0	49.69	49.69	train	26316
v_ABCRXwB5-JQ	A young man plays the guitar in a boat, while a youth smoke a cigarette	31.31	40.5	49.69	train	26317
v_ABCRXwB5-JQ	Two young ladies sail a boat behind the men	31.31	37.27	49.69	train	26318
v_qxQWNu_MN94	A man walks onto a diving board	0.0	1.99	6.97	train	26319
v_qxQWNu_MN94	He jumps off into the pool below him	2.37	5.68	6.97	train	26320
